admin1_name,admin2_name,admin3_name,fac_id,fac_name,date_opened,date_closed,coordinates,long,lat,contactperson,address,org_owner,org_rural_urban,type,admin1_abb
Gauteng,Johannesburg,Johannesburg D SD,ni6tIgpyRDX,Dr V Molapisi General Practitioner,2016-03-01,2017-12-31,NA,NA,NA,NA,NA,Private,Urban,General Practitioner,GP
Gauteng,Johannesburg,Johannesburg D SD,oEaj7h98G3X,Dr VS Nhlapo General Practitioner,2008-07-01,NA,NA,NA,NA,NA,NA,Private,Urban,General Practitioner,GP
Gauteng,Johannesburg,Johannesburg D SD,m8JSdxnBRX2,Dr Vuma General Practitioner,2008-01-01,NA,NA,NA,NA,NA,NA,Private,Urban,General Practitioner,GP
Gauteng,Johannesburg,Johannesburg D SD,hICjj9Xli13,Eldorado Park LA EMS Station,2013-04-01,NA,"[27.92418,-26.29621]",27.92418,-26.2962,NA,"Cnr Jan de Necker Drive and Golden Highway, Eldorado, Eldorado Park",Gov Municipality,Urban,EMS Station,GP
Gauteng,Johannesburg,Johannesburg D SD,i3PDw5EofdB,Elias Motsoaledi Clinic,2000-05-01,NA,"[27.91531,-26.21841]",27.91531,-26.2184,NA,"13149 Carr Street, Meadowlands",Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,Kd2qJl4Vw59,Ezimbuzini Mobile 1,2019-11-01,NA,"[27.854727,-26.250842]",27.854727,-26.2508,Priscilla Ramatsiliso,"No 1 Koma Road, Jabulane Civic Centre",Gov Municipality,Urban,Mobile Service,GP
Gauteng,Johannesburg,Johannesburg D SD,ZNHYttgoAG8,Freedom Park Mobile 1,2000-04-01,2014-06-30,"[27.864899,-26.279109]",27.864899,-26.2791,NA,"1743 Rihlamphu Street, Chiawelo",Gov Municipality,Urban,Mobile Service,GP
Gauteng,Johannesburg,Johannesburg D SD,wOKr91YPiy2,Glen Health Pharmacy,2019-01-01,NA,"[27.804563,-26.273492]",27.804563,-26.2734,MR GAMBARA,8758 CNR PROTEA BOULEVARD & WILD CHESTNUT STREET PROTEA GLEN EXT 11 SOWETO 2195.,Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg D SD,S3pTIS8jHr7,Green Village Clinic,1994-01-01,NA,"[27.8054,-26.2377]",27.8054,-26.2377,NA,2711 Nice Street,Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,Y6AMCM5lxd4,Ikhwezi Non-Medical Site,2013-04-01,2015-06-30,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,QcWGkl41fgR,Isizinda Se Mpilo Org Sub-Dis D Non-Medical Site,2016-04-01,2016-08-31,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,Ib1MEVeQmRL,Itireleng CHC,2000-04-01,NA,"[27.87079,-26.21749]",27.87079,-26.2174,NA,"5/6 Elias Motsoaledi Road, Dobsonville",Gov Province,Urban,Community Health Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,B0z8p0Pkqzv,Itireleng LA Clinic,2000-04-01,2009-09-30,"[27.87079,-26.21749]",27.87079,-26.2174,NA,NA,Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,BwCdlnfCQBp,Jabavu (Vusabantu) Clinic,2000-04-01,NA,"[27.87153,-26.25304]",27.87153,-26.253,NA,3123 Tumahumale Street,Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,IF62mgeHp6E,Jabulani Civic Centre Sub-Dis D Non-Medical Site,2018-08-01,NA,NA,NA,NA,Rethabile Khetha,"Cnr Klein and Smith, Hillbrow CHC Admin Building",Gov Province,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,lg8k4D1bfmx,Jabulani LA EMS Station,2013-04-01,NA,"[27.85486,-26.24828]",27.85486,-26.2482,NA,"Cnr Koma and Bolani Road, Jabulani, Soweto",Gov Municipality,Urban,EMS Station,GP
Gauteng,Johannesburg,Johannesburg D SD,YpJnkuxh6kd,Jabulani Mall Pharmacy,2013-08-01,NA,"[27.854,-26.248531]",27.854,-26.2485,NA,"Shop 46, Jabulani Mall, Bolani Street, Soweto, Johannesburg",Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg D SD,HHIN6eti0d8,Johannesburg D Health sub-District - LG EHS,2012-09-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Urban,EHS LG Service,GP
Gauteng,Johannesburg,Johannesburg D SD,UcMrReBDoep,Johannesburg D Health sub-District Office,2016-01-01,NA,NA,NA,NA,NA,NA,Gov Municipality,Urban,Health sub-District Office,GP
Gauteng,Johannesburg,Johannesburg D SD,EKvVo99wIUl,Johannesburg D Health sub-District - Prov EHS,2012-03-01,NA,NA,NA,NA,NA,NA,Gov Province,Urban,EHS Prov Service,GP
Gauteng,Johannesburg,Johannesburg D SD,crmLqBPoWAS,Johannesburg Female Correctional Centre,1994-01-01,NA,"[27.96097,-26.27551]",27.96097,-26.2755,NA,NA,Gov DCS,Urban,Correctional Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,nlf3FQpLImd,Johannesburg Medium A Correctional Centre,1994-01-01,NA,"[27.96097,-26.27551]",27.96097,-26.2755,NA,NA,Gov DCS,Urban,Correctional Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,GwMCw0DkPZl,Johannesburg Medium B Correctional Centre,1994-01-01,NA,"[27.96097,-26.27551]",27.96097,-26.2755,NA,NA,Gov DCS,Urban,Correctional Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,FrX6yWNOzxm,Johannesburg Medium C Correctional Centre,1994-01-01,NA,"[27.96097,-26.27551]",27.96097,-26.2755,NA,NA,Gov DCS,Urban,Correctional Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,D8C9lbd9Chm,Kgoaredi (Protea Glen) Pharmacy,2018-01-01,NA,NA,NA,NA,NA,NA,Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg D SD,Sl4FJVEojEO,Khanya Pharmacy,2018-07-01,NA,"[27.870259,-26.222734]",27.870259,-26.2227,NA,"Cnr Main and Jabulani Streets, Dobsonville, PO Box 2780, Soweto, 1863, Johannesburg",Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg D SD,rb1pqBelc18,Klipspruit West Clinic,2000-04-01,NA,"[27.88117,-26.28952]",27.88117,-26.2895,NA,Cnr Calendula and Daisy Streets,Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,KIfxQbBPEuP,Kliptown LA Mobile 1,2000-04-01,2009-05-31,NA,NA,NA,NA,NA,Gov Municipality,Urban,Mobile Service,GP
Gauteng,Johannesburg,Johannesburg D SD,tjUMX3T2u4P,Lesedi Private Hospital,2009-01-01,NA,"[27.935847,-26.258158]",27.935847,-26.2581,NA,"Old Potchefstroom Road, Diepkloof Zone 6, Soweto",Private,Urban,Private Hospital,GP
Gauteng,Johannesburg,Johannesburg D SD,uY5wG35iqu7,Lesedi Youth Project Non-Medical Site,2016-04-01,2016-10-31,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,YwIk2gmKKrS,Life Poortview Hospital,2014-01-01,NA,"[27.851671,-26.089736]",27.851671,-26.0897,NA,"18 Malcolm Road, Poortview, Roodepoort",Private,Urban,Private Hospital,GP
Gauteng,Johannesburg,Johannesburg D SD,sytk2hZRWys,Lillian Ngoyi CHC,2000-04-01,NA,"[27.933,-26.26011]",27.933,-26.2601,NA,"Chris Hani Road, Diepkloof, Soweto",Gov Province,Urban,Community Health Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,zrTy6nX0OZf,Mandela Sisulu Clinic,2000-04-01,NA,"[27.905931,-26.235162]",27.905931,-26.2351,NA,"8299 Pela Main Road, Orlando West",Gov Province,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,Uf9hc3P3p58,Mangalani Pharmacy,2010-04-01,NA,"[27.850855,-26.286346]",27.850855,-26.2863,NA,NA,Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg D SD,Obsyk8A7Aqb,Maponya Mall Pharmacy,2010-04-01,NA,"[27.946753,-26.281581]",27.946753,-26.2815,NA,NA,Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg D SD,m7u7UbcoGQp,Marie Stopes Soweto Clinic,2008-01-01,NA,"[27.95514,-26.263852]",27.95514,-26.2638,NA,"Power Park, Orlando, Soweto",Not-for-profit,Urban,Private Facility,GP
Gauteng,Johannesburg,Johannesburg D SD,V47C0IY4ltT,Meadowlands Family Pharmacy,2018-07-01,NA,"[27.899882,-26.220007]",27.899882,-26.22,NA,"Shop 8-9, Meadowpoint Complex, Soweto, Johannesburg",Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg D SD,FwE8dDdW2cD,Meadowlands Zone 2 LA Clinic,2001-01-01,2009-12-31,"[27.89888,-26.21961]",27.89888,-26.2196,NA,NA,Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,dNTzRmw3GYW,Meadowlands Zone 2 Prov Clinic,2000-04-01,NA,"[27.89888,-26.21961]",27.89888,-26.2196,NA,"Stand 293 - 8, Heckroodt Circle, Meadowlands Ext 2, Soweto, 1852",Gov Province,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,T5fny6OL8Jv,Meredale Medical Centre,2018-01-01,NA,"[27.960940,-26.276263]",27.96094,-26.2762,NA,"Cnr Ino Street and Main Road, Diepkloof 319-lq, Johannesburg South, 1862",Private,Urban,Private Hospital,GP
Gauteng,Johannesburg,Johannesburg D SD,h9sVVV5R46y,Michael Maponya LA Clinic,2000-04-01,2009-09-30,"[27.90895,-26.26287]",27.90895,-26.2628,NA,NA,Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,e5iggZlXKEG,Michael Maponya Prov Clinic,2000-04-01,NA,"[27.90895,-26.26287]",27.90895,-26.2628,NA,"7479 Noayi Street, Zone 1, Pimville",Gov Province,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,l9lljBG6jlK,Mofolo CHC,2000-04-01,NA,"[27.88399,-26.24768]",27.88399,-26.2476,NA,"1415 Roodepoort Road, Mofolo Central",Gov Province,Urban,Community Health Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,Vj0Y6X0WaA9,Mofolo EMS Station,2010-02-01,NA,"[27.883,-26.247]",27.883,-26.247,NA,NA,Gov Province,Urban,EMS Station,GP
Gauteng,Johannesburg,Johannesburg D SD,lZda8zz2hog,Mofolo South Clinic,2000-04-01,NA,"[27.8862,-26.2579]",27.8862,-26.2579,NA,"739 Roodepoort Road, Mofolo South",Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,Jl9o34Djff7,Moroka Clinic,2000-08-01,NA,"[27.866,-26.2616]",27.866,-26.2616,NA,"3197 Malatsi Street, Rockville, Moroka",Gov Province,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,Pp8iQtp7hI1,Naledi Camp Mobile 1,2019-11-01,NA,"[27.854727,-26.250842]",27.854727,-26.2508,Priscilla Ramatsiliso,"No 1 Koma Road, Jabulani Civic Centre",Gov Municipality,Urban,Mobile Service,GP
Gauteng,Johannesburg,Johannesburg D SD,jFUydofLvz6,Naledi Clinic,2000-04-01,NA,"[27.820814,-26.260123]",27.820814,-26.2601,NA,"741 Letsatsi/Radebe Street, Naledi Ext 2",Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,Ffdzjy2XhFf,Nancefield Hostel Mobile 1,2019-11-01,NA,"[27.854727,-26.250842]",27.854727,-26.2508,Priscilla Ramatsiliso,"No 1 Koma Road, Jabulani Civic Centre",Gov Municipality,Urban,Mobile Service,GP
Gauteng,Johannesburg,Johannesburg D SD,mE7L26v2t00,Nancefield Mobile 1,2000-09-01,2009-05-31,NA,NA,NA,NA,NA,Gov Municipality,Urban,Mobile Service,GP
Gauteng,Johannesburg,Johannesburg D SD,JEt9KqIQECK,NHLS Bheki Mlangeni Laboratory,2014-04-01,NA,"[27.8577,-26.2481]",27.8577,-26.2481,NA,"Bheki Mlangeni District Hospital, 2190 Bolani Street, Jabulani, 1868",Gov NHLS,Urban,Laboratory,GP
Gauteng,Johannesburg,Johannesburg D SD,sZjA5rSXTGY,NHLS Chris Hani Baragwanath Laboratory,2010-01-01,NA,"[27.938,-26.2601]",27.938,-26.2601,NA,"Chris Hani Baragwanath Hospital, Chris Hani Road, Diepkloof Ext 6, 1804",Gov NHLS,Urban,Laboratory,GP
Gauteng,Johannesburg,Johannesburg D SD,ckSN3dNFvxr,NHLS Chris Hani Baragwanath Stat Laboratory,2010-01-01,NA,"[27.938,-26.2601]",27.938,-26.2601,NA,"Chris Hani Baragwanath Hospital, Chris Hani Road, Diepkloof Ext 6, 1804",Gov NHLS,Urban,Laboratory,GP
Gauteng,Johannesburg,Johannesburg D SD,F6hvtzxi6ts,NHLS Johannesburg Correctional Centre Laboratory,2010-01-01,NA,"[27.998,-26.271]",27.998,-26.271,NA,"Johannesburg Correctional Centre, Mondeor, 2110",Gov NHLS,Urban,Laboratory,GP
Gauteng,Johannesburg,Johannesburg D SD,VB6GbQe0daf,Nokuphila Clinic,2000-04-01,NA,"[27.85077,-26.23062]",27.85077,-26.2306,NA,"8405 Sejoe Street, Dobsonville Ext 2",Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,fdwjDdXa60f,Noordgesig LA Clinic,2001-01-01,2009-09-30,"[27.9362,-26.22532]",27.9362,-26.2253,NA,NA,Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,hqry3va0WrF,Noordgesig Prov Clinic,2000-04-01,NA,"[27.93622,-26.22532]",27.93622,-26.2253,NA,"Cnr Main Road and Colin Drive, Noordgesig",Gov Province,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,KZW3tz41A8S,Nthabiseng Support Centre,1994-01-01,NA,NA,NA,NA,NA,NA,Gov Province,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,qfU1X3xvDCO,Ons Huis Old Age Home,2015-06-01,2015-06-30,NA,NA,NA,NA,NA,Province Aided,Urban,Longterm Care,GP
Gauteng,Johannesburg,Johannesburg D SD,yo1Bb1aNa6l,Orlando East EMS Station,2019-12-01,NA,NA,NA,NA,Lawrence Mkansi,"6516 Rathebe Street, Orlando East",Gov Province,Rural,EMS Station,GP
Gauteng,Johannesburg,Johannesburg D SD,sfr7scP3Ohq,Orlando LA Clinic,2000-04-01,2010-06-30,"[27.91937,-26.23719]",27.91937,-26.2371,NA,NA,Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,pyGWKjpA8a9,Orlando Prov Clinic,2000-04-01,NA,"[27.91937,-26.23719]",27.91937,-26.2371,NA,"6516 Rathebe Street, Orlando East",Gov Province,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,ViAM2OVFlFC,Pharmwave Pharmacy,2018-07-01,NA,"[27.9002,-26.222]",27.9002,-26.222,NA,"Shop 9A, Ndofaya Mall, Cnr Hekroodt Circle and Marsh Street, Meadowland, Soweto, Johannesburg",Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg D SD,ZUKOao1uusg,Pimville Call Group Non-Medical Site,2006-06-01,2016-04-30,"[27.903667,-26.264017]",27.903667,-26.264,NA,"2273 Zone 2, Pimville Methodist",Province Aided,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,P5ZqdzMU5uT,Protea Glen Clinic,2001-01-01,NA,"[27.80361,-26.27417]",27.80361,-26.2741,NA,"Wild Chestnut Street, Protea Glen Ext 11",Gov Province,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,gYe3Z3ArtD0,Protea Glen Ext 16 Mobile 1,2019-11-01,NA,"[27.854737,-26.250842]",27.854737,-26.2508,Priscilla Ramatsiliso,"1 Koma St, Jabulani, Johannesburg, 1868",Gov Municipality,Urban,Mobile Service,GP
Gauteng,Johannesburg,Johannesburg D SD,oixSgSm30S7,Protea Glen LA EMS Station,2017-04-01,2019-01-31,"[27.803,-26.274]",27.803,-26.274,NA,NA,Gov Municipality,Urban,EMS Station,GP
Gauteng,Johannesburg,Johannesburg D SD,Q5cZvAvgmLa,Protea Pharmacy,2017-04-01,NA,"[27.84765,-26.325117]",27.84765,-26.3251,NA,"Shop 5, Protea Plaza, Protea Avenue, Lenasia, Johannesburg",Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg D SD,h12L3wRtNSk,PUSH (Johannesburg D) Non-Medical Site,2016-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,X0bc5Mumfhx,Rams Dube Pharmacy,2018-07-01,NA,"[27.89049,-26.23751]",27.89049,-26.2375,NA,"Stand 1948, Mahalefele Street, Soweto, Johannesburg",Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg D SD,TRBVWR0lqT5,Roodepoort Old Age Home,2011-01-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Longterm Care,GP
Gauteng,Johannesburg,Johannesburg D SD,hO5msmPgpFH,SAMHS Doornkop Sickbay,1998-01-01,NA,"[27.80623,-26.236322]",27.80623,-26.2363,NA,"10 Trichardt Avenue, Doornkoop, Soweto",Gov SAMHS,Urban,Sickbay,GP
Gauteng,Johannesburg,Johannesburg D SD,OPX7BXzXucM,SA Red Cross Soweto Branch Non-Medical Site,2016-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,RJi8zDejGWS,Sedibeng Sa Bophelo Community Project Non-Medical Site,2016-04-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,Ut6yeYD5qtj,Senaoane Clinic,2000-04-01,NA,"[27.86475,-26.2731]",27.86475,-26.2731,NA,"1926 Komati Road, Senaoane",Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,NOsqsd3V3cV,Shanty Clinic,2000-04-01,NA,"[27.91731,-26.22859]",27.91731,-26.2285,NA,"1000 Armitage Road, Orlando West",Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,bK9eRYHuvc5,Shanty Mobile 1,2000-04-01,2009-05-31,NA,NA,NA,NA,NA,Gov Municipality,Urban,Mobile Service,GP
Gauteng,Johannesburg,Johannesburg D SD,UaFfLeTqHX1,Shout It Now (Johannesburg D) Non-Medical Site,2012-09-01,NA,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,T5rxoHwkHah,Sinqobile Clinic,2000-04-01,NA,"[27.88512,-26.21902]",27.88512,-26.219,NA,"27578 Zone 10, Luthuli, Meadowlands",Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,NsITuRLCMPd,Slovoville Clinic,2001-01-01,NA,"[27.780217,-26.215232]",27.780217,-26.2152,NA,1082 Slovoville Recreation Centre,Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,es4k6HcwHf0,Soweto Old Age Home,2015-06-01,NA,"[27.876161,-26.244078]",27.876161,-26.244,NA,NA,Not-for-profit,Urban,Longterm Care,GP
Gauteng,Johannesburg,Johannesburg D SD,toCTAIdJDWf,Sr Dorothy Mamabolo Nurse Practitioner,2009-01-01,NA,NA,NA,NA,NA,NA,Private,Urban,Nurse Practitioner,GP
Gauteng,Johannesburg,Johannesburg D SD,sChbMJUCTbW,Tladi Camp Mobile 1,2019-11-01,NA,"[27.854727,-26.250842]",27.854727,-26.2508,Priscilla Ramatsiliso,"No 1 Koma Road, Jabulani Civic Centre",Gov Municipality,Urban,Mobile Service,GP
Gauteng,Johannesburg,Johannesburg D SD,NsKfje3cIaO,Tladi LA Clinic,2000-04-01,NA,"[27.8402,-26.2508]",27.8402,-26.2508,NA,"144 Babinaphuthi Street, Tladi",Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,f4N5JZlwKRN,Tladi Prov Clinic,2000-04-01,NA,"[27.84182,-26.25413]",27.84182,-26.2541,NA,"1592 Legwale Street, Tladi",Gov Province,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,fbsA2BBhefS,Township AIDS Project Non-Medical Site,2006-06-01,NA,"[27.898691,-26.219498]",27.898691,-26.2194,NA,Old Meadowlands TB Clinic,Province Aided,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,bqGd8ZHFWt6,Wits Reproductive Health and HIV Institute Sub-Dis D Non-Medical Site,2016-04-01,2018-04-30,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,mn1OG9kCJqJ,Witwatersrand Old Age Home,2011-01-01,NA,"[28.027915,-26.177935]",28.027915,-26.1779,NA,NA,Not-for-profit,Urban,Longterm Care,GP
Gauteng,Johannesburg,Johannesburg D SD,ZGjXcWR8M6t,Zola CHC,2000-04-01,NA,"[27.83109,-26.24425]",27.83109,-26.2442,NA,"780/783 Bendile Street, Zola",Gov Province,Urban,Community Health Centre,GP
Gauteng,Johannesburg,Johannesburg D SD,DS5iN2Qn8z6,Zola EMS Station,2017-04-01,NA,"[27.831,-26.244]",27.831,-26.244,NA,NA,Gov Province,Urban,EMS Station,GP
Gauteng,Johannesburg,Johannesburg D SD,mkG0vvPxgAN,Zola Gateway Clinic,2010-12-01,NA,"[27.8522,-26.24835]",27.8522,-26.2483,NA,"1290 Bolani Road, Jabulani",Gov Province,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,uF2FfzetB9U,Zola LA Clinic,2000-04-01,2010-05-31,"[27.83109,-26.24425]",27.83109,-26.2442,NA,NA,Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg D SD,BHNSutPRyOD,Zondi Clinic,2000-04-01,NA,"[27.86615,-26.2328]",27.86615,-26.2328,NA,"669 Shomayeli Street, Zondi 1",Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg E SD,tux5B5ml8RH,4th Avenue Clinic,2000-04-01,NA,"[28.0908,-26.10525]",28.0908,-26.1052,NA,"Cnr 4th Avenue and Hofmeyer Streets, Alexandra",Gov Province,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg E SD,QSNHAE6LEc3,ABB Automation Occupational Health Centre,2003-08-01,2006-01-31,"[28.143509,-26.108755]",28.143509,-26.1087,NA,"2 Lake Road, longmeadow, Bussiness Eastate North, Modderfontein",Not-for-profit,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg E SD,y15epKmwvv9,Alexandra 8th Avenue Clinic,2000-04-01,NA,"[28.09588,-26.10953]",28.09588,-26.1095,NA,"Cnr 8th Avenue and Rooseveld Streets, Alexandra",Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg E SD,F7EQblA7hQF,Alexandra CHC,2002-02-01,NA,"[28.08844,-26.11648]",28.08844,-26.1164,NA,"33 Arkwright Road, Wynburg",Gov Province,Urban,Community Health Centre,GP
Gauteng,Johannesburg,Johannesburg E SD,kmhLCMMmLYa,Alexandra East Bank Clinic,2000-04-01,NA,"[28.10999,-26.1067]",28.10999,-26.1067,NA,"Cnr Springbok Crescent and Impala Road, Alexandra",Gov Municipality,Urban,Clinic,GP
Gauteng,Johannesburg,Johannesburg E SD,cY1JMHjsqVB,Alexandra EMS Station,2019-12-01,NA,NA,NA,NA,Motlatsi Mngomezulu,"Cnr 1st Avenue and Vincent Tshabalala Street, Alexandra",Gov Province,Urban,EMS Station,GP
Gauteng,Johannesburg,Johannesburg E SD,oAcEaSFNRYc,Alexandra Non-Medical Site,2006-06-01,NA,"[28.086694,-26.11625]",28.086694,-26.1162,NA,NA,Province Aided,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg E SD,ZHNPVy2SUwd,Alexandra Pharmacy,2018-07-01,NA,"[28.09062,-26.113948]",28.09062,-26.1139,NA,"68 1st Avenue, Alexandra Township, Wynberg, Johannesburg",Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg E SD,k0TzFSyU71Z,Alex LA EMS Station,2013-04-01,NA,"[28.06892,-26.10254]",28.06892,-26.1025,NA,"Linden Road, Sandown",Gov Municipality,Urban,EMS Station,GP
Gauteng,Johannesburg,Johannesburg E SD,yb4zzhYPGTh,Ampath Carstenhof Laboratory,2016-01-01,NA,"[28.13938,-26.03091]",28.13938,-26.0309,NA,"Room 106, Ground Floor, Dane Road, Midrand",Private,Urban,Laboratory,GP
Gauteng,Johannesburg,Johannesburg E SD,lh0rLRLDKUR,Ampath Linksfield Laboratory,2016-01-01,NA,"[28.09545,-26.159458]",28.09545,-26.1594,NA,"Level 1, 12th Avenue, Orange Grove, Johannesburg North",Private,Urban,Laboratory,GP
Gauteng,Johannesburg,Johannesburg E SD,zZum4BhlChl,Ampath Morningside Laboratory,2016-01-01,NA,"[28.054667,-26.0945]",28.054667,-26.0945,NA,"2nd floor East Wing, Room 225, Cnr Hill and Rivonia Road, Morningside, Johannesburg North",Private,Urban,Laboratory,GP
Gauteng,Johannesburg,Johannesburg E SD,orxQJc61k5k,Azalea Non-Medical Site,2014-12-01,2015-02-28,NA,NA,NA,NA,NA,Not-for-profit,Urban,Specialised Centre,GP
Gauteng,Johannesburg,Johannesburg E SD,sdivWvNReOr,Balfour Park Pharmacy,2010-04-01,NA,"[28.088207,-26.138656]",28.088207,-26.1386,NA,NA,Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg E SD,Uyfr71hMNVV,Bryanston Pharmacy,2010-04-01,NA,"[28.012717,-26.073799]",28.012717,-26.0737,NA,"277 Main Street, Cramerview Village Centre, Bryanston, Johannesburg",Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg E SD,hLibDttpQm3,Busamed Modderfontein Private Hospital,2018-01-01,NA,"[28.130116,-26.075574]",28.130116,-26.0755,NA,"4 Cransley Crescent, Long Lake, Sandton, 2090",Private,Urban,Private Hospital,GP
Gauteng,Johannesburg,Johannesburg E SD,xnzsxZW5mxj,Carstenhof Clinic,2001-07-01,NA,"[28.139532,-26.029855]",28.139532,-26.0298,NA,"20 Dane Road and Allendale Road, Midrand",Private,Urban,Private Facility,GP
Gauteng,Johannesburg,Johannesburg E SD,zoKkiezPzBY,Clicks Balfour Park Pharmacy,2014-01-01,NA,"[28.0874,-26.1361]",28.0874,-26.1361,NA,NA,Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg E SD,h7MhORJN1qe,Clicks Bryanston Pharmacy,2014-01-01,NA,"[28.0265,-26.0757]",28.0265,-26.0757,NA,NA,Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg E SD,Q9xNahgRvK5,Clicks Fourways Crossing Pharmacy,2014-01-01,NA,"[28.0114,-26.0172]",28.0114,-26.0172,NA,NA,Private,Urban,Pharmacy,GP
Gauteng,Johannesburg,Johannesburg E SD,xjDxnNCS9Fh,Clicks Karaglen Pharmacy,2019-01-01,NA,"[28.179940,-26.135570]",28.17994,-26.1355,ML MATHEBULA,C/O BAKER ST & HARRIS ROAD EDENGLEN EXT 4 EDENVALE1609,Private,Urban,Pharmacy,GP
