admin1_abb,admin2_abb,admin2_name,type,fac_name,admin1_name
GP,JHB,Johannesburg,Pharmacy,Norwood Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Ormonde Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Protea Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Randburg Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Riverside Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Rivonia Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Rosebank Mall Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Rosebank Mews Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,San Ridge Square Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Sandton City Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Southdale Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Southgate Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Square Pharmacy (Johannesburg C),Gauteng
GP,JHB,Johannesburg,Pharmacy,Sunninghill Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Trade Route Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Valley Centre Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Village Walk Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Westgate Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Wilgemed Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Wilropark Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy,Witpoortjie Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Balfour Park Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Bright Water Commons Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Broadacres Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Carlton Centre Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Clear Water Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Columbine Square Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Cresta Centre Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Featherbrook Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Jabulani Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Killarney Mall Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Maponya Mall Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Melrose Arch Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Northgate Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Rosebank Mews Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Rosebank Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Sandton City Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Sanridge Square Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Southgate Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Sunninghill Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks The Glen Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Town Square Pharmacy,Gauteng
GP,JHB,Johannesburg,Pharmacy/Clinic,Clicks Trade Route Pharmacy,Gauteng
GP,JHB,Johannesburg,Placeholder,Bheki Mlangeni District Placeholder,Gauteng
GP,JHB,Johannesburg,Placeholder,Chris Hani Baragwanath Placeholder,Gauteng
GP,JHB,Johannesburg,Placeholder,Helen Joseph Placeholder,Gauteng
GP,JHB,Johannesburg,Placeholder,Rahima Moosa Placeholder,Gauteng
GP,JHB,Johannesburg,Placeholder,South Rand Placeholder,Gauteng
GP,JHB,Johannesburg,Primary Condom Distribution Site,Langlaagte Primary Condom Distribution Site,Gauteng
GP,JHB,Johannesburg,Private Clinic,Carstenhof Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Clayton House Sub Acute Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,DISA Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Flora and Wilgeheuwel Clinic (Sr Grayson),Gauteng
GP,JHB,Johannesburg,Private Clinic,Intercare Centre,Gauteng
GP,JHB,Johannesburg,Private Clinic,Life New Kensington Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Marie Stopes Gandhi Square Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Marie Stopes Soweto Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Medfem Fertility Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Medgate Day Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Medicross Carlswald Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Medicross Meldene Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Medicross Randburg Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Medicross Roodepoort Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Medicross The Berg Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Medicross Triomf Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,NHN Fauchard Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,NHN Mayo Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,NHN Sandhurst Eye Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,NHN Visiomed Eye and Laser Centre,Gauteng
GP,JHB,Johannesburg,Private Clinic,Pick 'n Pay Northgate Clinic,Gauteng
GP,JHB,Johannesburg,Private Clinic,Pick 'n Pay Princess Clinic,Gauteng
GP,JHB,Johannesburg,Private Hospital,Argyle Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Clinix Private Hospital Soweto,Gauteng
GP,JHB,Johannesburg,Private Hospital,Clinix Tshepo Themba Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Fordsburg Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Lesedi Private Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Life Brenthurst Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Life Carstenhof Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Life Fourways Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Life Poortview Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Life Riverfield Lodge Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Lifemed Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Mayo Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Mediclinic Morningside Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Mulbarton Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Netcare Centre Sports Medicine Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Netcare Linksfield Park Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Netcare Linkwood Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Netcare Rehabilitation Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Netcare Rosebank Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Netcare Waterfall City Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,NHN Akeso Crescent Randburg Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,NHN Akeso Parktown Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,NHN Intercare Sandton Day Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,NHN Johannesburg Eye Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,NHN Lenmed Health Ahmed Katrada Private Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,NHN Lenmed Health Daxina Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,NHN Northcliff Medwedge Sub-Acute Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Selby Hospital,Gauteng
GP,JHB,Johannesburg,Private Hospital,Wilgeheuwel Hospital,Gauteng
GP,JHB,Johannesburg,Provincial Tertiary Hospital,Helen Joseph Hospital,Gauteng
GP,JHB,Johannesburg,Regional Hospital,Edenvale Hospital,Gauteng
GP,JHB,Johannesburg,Regional Hospital,Rahima Moosa Hospital,Gauteng
GP,JHB,Johannesburg,Reproductive Centre,Reproductive Choices Reproductive Health Centre,Gauteng
GP,JHB,Johannesburg,Satellite Clinic,Reuven Satellite Clinic,Gauteng
GP,JHB,Johannesburg,Special Clinic,Female Wellness Clinic,Gauteng
GP,JHB,Johannesburg,Special Clinic,Healthwise Clinic,Gauteng
GP,JHB,Johannesburg,Special Clinic,Olivedale Clinic,Gauteng
GP,JHB,Johannesburg,Specialised Hospital,Sizwe Tropical Diseases Hospital,Gauteng
GP,JHB,Johannesburg,Specialised Psychiatric Hospital,Chris Hani Luthando Neuropsychiatric HIV Clinic Hospital,Gauteng
GP,JHB,Johannesburg,Specialised Psychiatric Hospital,Tara H Moross Centre Hospital,Gauteng
GP,JHB,Johannesburg,Surgical Centre,Life Sandton Surgical Centre,Gauteng
GP,JHB,Johannesburg,Surgical Centre,NHN Twenty Twenty Eye Surgical Centre,Gauteng
GP,JHB,Johannesburg,Surgical Centre,Randburg Day Clinic Surgical Centre,Gauteng
GP,TSH,Tshwane,Clinic,Adelaide Tambo Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Atteridgeville Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Boekenhout Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Boikhutsong Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Bophelong Clinic (Tshwane 3),Gauteng
GP,TSH,Tshwane,Clinic,Bronkhorstspruit Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Danville Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Daspoort Poli Clinic,Gauteng
GP,TSH,Tshwane,Clinic,De Wagensdrift Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Dilopye Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Doornpoort Clinic,Gauteng
GP,TSH,Tshwane,Clinic,East Lynne Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Ekangala Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Eldoraigne Clinic,Gauteng
GP,TSH,Tshwane,Clinic,FF Ribeiro Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Folang Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Garankuwa View Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Gazankulu Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Hercules Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Holani Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Jack Hindon Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Jubilee Gateway Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Kameeldrift Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Kanana Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Karenpark Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Kekana Gardens Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Kekanastad Clinic,Gauteng
GP,TSH,Tshwane,Clinic,KT Motubatse Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Laudium Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Lotus Gardens Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Lyttelton Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Mamelodi East Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Mamelodi West Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Mandisa Shiceka Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Maria Rantho Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Nellmapius Clinic,Gauteng
GP,TSH,Tshwane,Clinic,New Eersterus Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Olievenhoutbosch Ext 13 Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Onverwacht Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Phahameng Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Phedisong 1 Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Phedisong 6 Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Phomolong Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Pretorius Park Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Ramotse Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Rayton Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Refentse Clinic (Odi),Gauteng
GP,TSH,Tshwane,Clinic,Refilwe Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Rethabiseng Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Rooihuiskraal Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Rosslyn Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Saulsville Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Sediba Hope Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Sedilega Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Silverton Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Skinner Street Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Sokhulumi Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Soshanguve 2 Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Soshanguve Block JJ Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Soshanguve Block TT Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Soshanguve Block X Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Stanza Bopape II Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Suurman Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Tlamelong Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Tshepong ya Monna Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Ubuntu Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Winterveldt Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Zamile Clinic,Gauteng
GP,TSH,Tshwane,Clinic,Zithobeni Clinic,Gauteng
GP,TSH,Tshwane,Community Health Centre,Dark City CHC,Gauteng
GP,TSH,Tshwane,Community Health Centre,Eersterust CHC,Gauteng
GP,TSH,Tshwane,Community Health Centre,Kgabo CHC,Gauteng
GP,TSH,Tshwane,Community Health Centre,Laudium CHC,Gauteng
GP,TSH,Tshwane,Community Health Centre,Phedisong 4 CHC,Gauteng
GP,TSH,Tshwane,Community Health Centre,Soshanguve CHC,Gauteng
GP,TSH,Tshwane,Community Health Centre,Stanza Bopape CHC,Gauteng
GP,TSH,Tshwane,Community Health Centre,Temba CHC,Gauteng
GP,TSH,Tshwane,Correctional Centre,Atteridgeville Correctional Centre,Gauteng
GP,TSH,Tshwane,Correctional Centre,Baviaanspoort Correctional Centre,Gauteng
GP,TSH,Tshwane,Correctional Centre,Odi Correctional Centre,Gauteng
GP,TSH,Tshwane,Correctional Centre,Pretoria Central Correctional Centre,Gauteng
GP,TSH,Tshwane,Correctional Centre,Zonderwater Correctional Centre,Gauteng
GP,TSH,Tshwane,District Hospital,Bronkhorstspruit Hospital,Gauteng
GP,TSH,Tshwane,District Hospital,Jubilee Hospital,Gauteng
GP,TSH,Tshwane,District Hospital,Odi Hospital,Gauteng
GP,TSH,Tshwane,District Hospital,Pretoria West Hospital,Gauteng
GP,TSH,Tshwane,District Hospital,Tshwane District Hospital,Gauteng
GP,TSH,Tshwane,EHS LG Service,Tshwane 1 Health sub-District - LG EHS,Gauteng
GP,TSH,Tshwane,EHS LG Service,Tshwane 2 Health sub-District - LG EHS,Gauteng
GP,TSH,Tshwane,EHS LG Service,Tshwane 3 Health sub-District - LG EHS,Gauteng
GP,TSH,Tshwane,EHS LG Service,Tshwane 4 Health sub-District - LG EHS,Gauteng
GP,TSH,Tshwane,EHS LG Service,Tshwane 5 Health sub-District - LG EHS,Gauteng
GP,TSH,Tshwane,EHS LG Service,Tshwane 6 Health sub-District - LG EHS,Gauteng
GP,TSH,Tshwane,EHS LG Service,Tshwane 7 Health sub-District - LG EHS,Gauteng
GP,TSH,Tshwane,EHS Prov Service,Tshwane 1 Health sub-District - Prov EHS,Gauteng
GP,TSH,Tshwane,EHS Prov Service,Tshwane 2 Health sub-District - Prov EHS,Gauteng
GP,TSH,Tshwane,EHS Prov Service,Tshwane 3 Health sub-District - Prov EHS,Gauteng
GP,TSH,Tshwane,EHS Prov Service,Tshwane 4 Health sub-District - Prov EHS,Gauteng
GP,TSH,Tshwane,EHS Prov Service,Tshwane 5 Health sub-District - Prov EHS,Gauteng
GP,TSH,Tshwane,EHS Prov Service,Tshwane 6 Health sub-District - Prov EHS,Gauteng
GP,TSH,Tshwane,EHS Prov Service,Tshwane 7 Health sub-District - Prov EHS,Gauteng
GP,TSH,Tshwane,EMS Station,Atteridgeville LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Bronkhorstspruit EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Bronkhorstspruit LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Centurion LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Cullinan EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,De Wagensdrift EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Ekangala EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Erasmuskloof LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Garankuwa LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Hamanskraal LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Hatfield LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Heuweloord LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Innesdale LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Jabulani Tshwane LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Jubilee LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Mabopane LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Maggalies LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Mamelodi LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Obstetric PPT Tshwane,Gauteng
GP,TSH,Tshwane,EMS Station,Odi Hospital EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Phillip Nel Park LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Planned Patient Transport Tshwane,Gauteng
GP,TSH,Tshwane,EMS Station,Prinshof EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Rayton LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Rosslyn LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Silverton LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Spectrum LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Temba EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Temba LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Tshwane 3 LA EMS Station,Gauteng
GP,TSH,Tshwane,EMS Station,Wonderboom LA EMS Station,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr A Adam General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr A Coetzee General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr A Joosub General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr AA Mahomed General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr AA Moosa General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr Adam Suliman General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr Adams Surgery General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr AKS Carim General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr AM Luyt General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr AM Matlebyane General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr ANC Maninze General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr Annalize van Niekerk General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr Anver Suliman General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr AS Hoosen General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr AS Moosa General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr BA Hassim Mia General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr BH Matlala General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr BR Masondo General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr C Kyambadde General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr CM Pienaar General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr CM Shange General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr D Ramjee General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr DD Starke General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr DM Phosa General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr Donald Gumede General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr DS Grieve General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr EB Dankwa General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr EM Zungu General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr FD de Koker General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr FE Suleman General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr GW Seaketso Sebego General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr GZ Nkomo General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr H Tanna General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr HC Olivier General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr HF Visser General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr I Mahomed and Gani General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr I Steenkamp General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr IOB Irinoye General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr Iona Fouche General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr JJ Brink General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr JJ van Dyk General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr K Charles General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr Karen de Witt General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr KH Jones General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr L Greenhalg General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr Lerumo General practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr LM Moja General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr M Joubert General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr M Tambwe General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr M Tsatsi General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MF Mojo General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MHH Ismail Inc General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MJ Gouws General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MJ Maseko General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MJ Sekhoela General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MM Opperman General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MP Modiba General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MRO Carrim General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MS Manthata General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MS Phalafala General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MV Matseka General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr MW Adams General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr N Naidoo General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr NB Matshivha General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr Nkhi General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr NN Radia General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr NT Machebe General Practitioner (Tshwane 3),Gauteng
GP,TSH,Tshwane,General Practitioner,Dr OD Olateju General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr Omar Carrim General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr P Padayatchi General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr P van Wyk General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr PDP Forie General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr Phalane General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr PR Madiba General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr R Makhate General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr R Ramjas General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr RD Magwaza General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr RK Olckers General Practitioner,Gauteng
GP,TSH,Tshwane,General Practitioner,Dr RS Kwinda General Practitioner,Gauteng
